representation_id	priority	strands	word	roles
braid:03fd6d66bc06030aad33e3f2a77a433a4bcff03f9926ff5a264266723df03f97	2	5	-1,2,-3,4,3,3,2,1,2,3,2,-4,-3,2,-3,2	bundled-knot-table
braid:0462329191886e4cf1a09ec0d11a6e931c9bbb159a812b7ceabcafb09d84b84a	2	5	-1,-2,3,4,3,-2,1,-2,3,-2,-4,3,-2,3,-2,3	bundled-knot-table
braid:06e69096dc81dff799c57bba6b1571dd82c0f63aeb6a1e0eafd2db4af1e44f7f	2	5	-1,-2,3,4,3,3,-2,1,-2,-2,3,-4,3,-2,-2,-2	bundled-knot-table
braid:0747b9459bec0575171c6a397ec49f5277791b4297dc2c202db32d9aea05c5b4	2	5	1,-2,3,-2,3,-4,3,-2,1,-2,1,-3,-2,4,3,-2	bundled-knot-table
braid:076214f8f3bcb7c7197781f41d27448b2256bb1464aa34c9a62ced26c8519d48	2	5	-1,-2,3,4,3,3,-2,1,2,3,-4,3,2,3,3,2	bundled-knot-table
braid:0827001f665c9d9d76b2952c7a34d448e5203e3c87fccc7b2a530a3ad5d5e695	2	5	-1,2,-3,4,3,2,2,1,2,2,3,3,-4,-3,2,-3	bundled-knot-table
braid:08cedc40ab43002f601f635d956d2fe65e89090363cad3f34105c9da32bb3e5b	2	5	-1,2,3,-4,3,2,1,-2,3,-2,3,3,4,3,-2,-2	bundled-knot-table
braid:0a3ff35748b43b904694a2cbe526d0eadd007267feb5695f2ec4b0d97b1c3dec	2	5	-1,2,-3,2,-3,4,-3,2,1,-3,2,-4,-3,2,2,2	bundled-knot-table
braid:0a45bc66a4c19cb7cc591e3e89abeef8da5404dae452dfc6b7e576f7e058ffc6	2	5	-1,2,-3,-4,3,2,1,2,-3,2,4,-3,-3,2,-3,-3	bundled-knot-table
braid:0a72fb4ff3db9bede35659ae9be57492d95b2c1249aa669c83708be7172fc9c2	2	5	-1,2,-3,2,-4,-1,2,3,2,-1,2,-3,2,4,-1,-3	bundled-knot-table
braid:0b7a917eca5cf9787df6d226bca4ebaa959e28a874ba9b14ce9d6ab75aece94c	2	5	-1,-2,-2,-2,3,-2,1,-2,3,4,3,-2,-2,3,3,-4	bundled-knot-table
braid:0be3d5393b7f961964ab2208d9652bd2785bb700c0cd760f08d86450cac61876	2	5	-1,-2,-2,-2,3,-4,3,-2,3,-2,1,2,3,4,3,2	bundled-knot-table
braid:0c5e8d1866e8b6e70997ba346013fb0cff411b63b3004f5f46914c7e2f6b8bf3	2	5	1,-2,3,-2,1,-2,1,-3,-2,4,1,3,-2,1,3,-4	bundled-knot-table
braid:0c6723b80322bbc52f75c03ebb83f604066d373321e6221c1953b42c83cc2157	2	5	-1,-2,3,-4,3,-2,1,-2,-3,-2,4,3,-2,3,-2,3	bundled-knot-table
braid:0d1e8e096301c42c28a42ab28835141a86e1d350ae01ec69ea5b5265009734a9	2	5	-1,-2,3,4,3,3,-2,1,-2,3,-2,-4,3,-2,3,-2	bundled-knot-table
braid:0e2844c016d113a024db9e77bfcd4840ea2f73466abff8c18a1c61eddfc6a71f	2	5	1,-2,-2,3,-2,1,-2,-3,4,3,-2,1,-2,3,-2,-4	bundled-knot-table
braid:0e9cab55041915d9fb597edd705544bbe3fb14a1b3a34c71f3cc05040fd1570a	2	5	-1,-2,3,4,-3,-2,-3,-2,1,2,-3,-4,3,2,3,2	bundled-knot-table
braid:0f2c0588f2eaf896c5e9528977f294951dce6257930f1e50ec89fac6d0ad30ec	2	5	-1,-2,3,3,-2,4,3,3,-2,1,-2,3,-2,-4,3,-2	bundled-knot-table
braid:0f33587cbcc751aae34b54f54cf7d3a74075b526f6768edec8639e29941364ef	2	5	-1,2,-3,2,-4,3,2,1,2,3,3,4,-3,2,2,2	bundled-knot-table
braid:0f6c3c6aed7b25bb691b1bd922382028b8281901b62ea41320c23029b242a608	2	5	-1,-2,3,-2,-4,3,-2,1,-2,3,3,-2,4,-2,3,-2	bundled-knot-table
braid:100a21c356afa27dbf98638151f6c037ff4c673faa614bc1b23027feed35251c	2	5	-1,-2,3,3,3,-2,1,3,3,4,3,-2,3,-4,3,2	bundled-knot-table
braid:103984d7fe8565e2bce9c8e4b6909be5dd9c4dc1b792a6015d1cf1db094014e0	2	5	-1,2,-3,2,-4,3,2,1,2,3,3,4,-3,2,-3,-3	bundled-knot-table
braid:10a97a3305ac8972b36e67e32ff86b95ae74c5b75f71511aa6b22c5fda3232f4	2	5	-1,2,2,-3,2,-3,-3,4,-3,2,1,-3,2,-4,-3,2	bundled-knot-table
braid:117b816ddefe3e21d515fe80e557ae8d7b7be3b94fcc985a910a812681d0a293	2	5	-1,-2,-3,4,3,3,-2,1,3,3,3,-2,-4,-2,3,-2	bundled-knot-table
braid:11a3cbb6b5794c7570a0dd4b0a334270082c52938edfc4d4e374c1d537ea5c75	2	5	-1,-2,3,3,3,-2,-4,-2,-2,1,3,-2,3,4,3,2	bundled-knot-table
braid:1371139430cf183f1e6fe6aa6a54dc9960a9cc17502024da060ac24d4b0759d2	2	5	-1,2,3,4,3,3,2,1,2,2,3,-4,3,2,2,2	bundled-knot-table
braid:13857b8b35e127b1d613b05f7822de088c1f53a3c6a89bbb215c327c22895dbf	2	5	-1,2,-3,4,3,3,2,1,2,2,3,-4,-3,2,2,2	bundled-knot-table
braid:1405e67f084300a3d195d6dc120a1875a9a4899f18032794784c287663d528f2	2	5	-1,-2,3,4,3,3,-2,-2,-2,1,3,-2,-4,-2,3,-2	bundled-knot-table
braid:1410eb54c4e82b3e70e26ebd722a78844c802f30e7ec21da1232f633cf0561b7	2	5	-1,2,-3,-4,-3,2,1,-3,2,2,-3,4,-3,2,-3,2	bundled-knot-table
braid:142d90dfe97336fd99364ba898f525c9c833a1df59126935048f6a1207508d90	2	5	-1,2,-3,2,-3,-4,3,2,1,3,2,3,4,3,3,-2	bundled-knot-table
braid:144132eeba17539a595f9f7bd949bcef5ac5e4c14661aa3e4e332e2b39de033d	2	5	1,-2,3,2,4,-3,2,1,1,-2,-2,-3,-4,-3,-2,-2	bundled-knot-table
braid:149c2fec368429ff894ea9720447099c31fcddcbe7920e20dff8348c740f904b	2	5	-1,2,-3,4,-3,2,-3,2,1,2,-3,2,-4,-3,2,2	bundled-knot-table
braid:14d6b0db578d23d1201ffd4bba08e35e832003654490e243bb4a602ff4441c33	2	5	-1,-2,-3,4,3,3,-2,1,-2,-2,-2,3,-4,-3,-2,-2	bundled-knot-table
braid:15d02d0e1a39cde697da59593ec921c08eadaa7b3da739e485d7e12c2dba54fc	2	5	-1,2,2,2,-3,2,4,-1,-3,2,-3,-4,3,2,2,2	bundled-knot-table
braid:16049619a90ea5553510905cdb15cfd1e04c36fdb95ce01a8cb2aafce83d8917	2	5	1,-2,3,-4,3,-2,1,-2,1,-3,-2,4,3,-2,-2,3	bundled-knot-table
braid:1615a62a7be56dc3462224622cea2cc23c6c37b23021b6cccfec904a6aa71a69	2	5	-1,2,-3,-3,-3,4,3,2,1,2,3,3,-4,-3,2,-3	bundled-knot-table
braid:1800be5af15f360c596999e3b67e044cf2ecb08db986b03258354d0f01a48bf6	2	5	-1,2,3,4,3,3,2,2,2,1,2,3,-4,3,2,2	bundled-knot-table
braid:1855cfcc8e07d20c956511972be2332f5f65e8d81bc6131124e37cfff54d79b4	2	5	-1,2,3,4,-3,2,1,-3,2,2,2,-3,-3,-4,3,2	bundled-knot-table
braid:186e28b02f32ba4a6490622abfbd35381553ddce11a3ec047e04cb7b023c6960	2	5	-1,-2,3,-2,-4,-2,3,3,-2,1,2,3,4,3,2,2	bundled-knot-table
braid:1894491017f6fd0c772530f5df00a4dc2e93266b830f201b155859b5472575ce	2	5	-1,-2,3,-2,-4,3,-2,-2,1,3,2,3,4,3,-2,3	bundled-knot-table
braid:18a43cdd48eb78d99f0e41e9c0e6af7bd29e6c7059bb1c0ce6ecbf5199fda0a8	2	5	-1,-2,-2,3,-2,-4,3,-2,-2,1,2,3,4,3,3,2	bundled-knot-table
braid:18bc7a698b3fc4ce1a0f125b5d9654ec4e3724c7f8f4fc824f07e41b24366037	2	5	1,-2,3,2,4,1,-3,-2,-2,1,-2,-3,-4,-3,-2,-2	bundled-knot-table
braid:194e18f851bb9cfa8f0a9ca3f28a8fb329b33c7ab9b7d3381e26e5aaaa450a53	2	5	1,-2,3,-4,3,-2,1,-2,-3,2,4,2,1,-2,3,3	bundled-knot-table
braid:19624f86e1a86e98056588d0209bde7eded6840ebc4b04f11183e29dd913bb9a	2	5	-1,-2,-2,3,4,3,-2,1,3,3,2,3,-4,3,-2,3	bundled-knot-table
braid:199f2315a9bea49bfee7d2dd04b6014d37ea8aefdb378ba01e49fa96ecf1f927	2	5	-1,2,3,-2,1,-2,-3,4,-3,2,-1,2,-1,-3,2,-4	bundled-knot-table
braid:19dfb3982f23da6f4d87ecb9f2f7d2025c0cd1c167c028462a475ba557800efc	2	5	-1,2,-3,2,4,-3,2,2,2,2,1,2,-3,-4,-3,2	bundled-knot-table
braid:1a37ca8cb854f12bad824304b35fc71bb8c2941352c65462f26499c52294f6d8	2	5	-1,2,3,2,4,2,-1,-3,2,-1,-3,-1,-4,2,-3,2	bundled-knot-table
braid:1aeded0d808b2ebe9cf0f309c6f66bcf3c7efc1b964c9a078dc74a88a0d1c9f5	2	5	-1,2,-3,2,4,-3,2,1,2,2,2,2,-3,-4,-3,2	bundled-knot-table
braid:1b9c569193e15dc08c5bbda20ecaf078f95770df7219abf875976b13659be7e3	2	5	-1,-2,3,-2,-4,3,-2,1,-2,3,3,-2,4,3,-2,3	bundled-knot-table
braid:1ccb117aecf3ffd0ae2a639e21d22f223f75a26e59766e6ca1d28b73d9ed8049	2	5	-1,2,-3,2,4,3,3,2,-1,2,-1,3,2,-4,3,2	bundled-knot-table
braid:1cdf5322ca251f1797b4247de79dbd078d4feb3bf0dcea2a317a71c5d46f876c	2	5	-1,-2,3,4,3,3,-2,1,-2,-2,3,-2,-4,-2,3,-2	bundled-knot-table
braid:1d7fc9b820928c1cd938d4c99fc3762a5efc386cb721ff0bb9c7f73e8de5ece9	2	5	-1,2,3,2,-1,-1,2,2,-3,2,4,-3,2,-3,2,-4	bundled-knot-table
braid:1f86dd0ebd736a5c31ed1140dcb54079bd48e20ad3a7a3049d3b3d2e2731f96c	2	5	-1,2,-3,2,-3,-4,-3,2,2,1,2,-3,4,-3,-3,2	bundled-knot-table
braid:209acee034aa4bc23bb1deeb4f4423b914e9ae2abb5e4750818e0a30ca99e7b2	2	5	-1,2,-3,2,-3,4,-3,2,1,-3,-4,-3,-3,2,-3,2	bundled-knot-table
braid:214a797b7f8a587a1e3629cb9b06d90a20cfb0a5c3dd45d719781a50baae4753	2	5	-1,2,-3,-4,-3,-3,-2,-2,3,-2,1,-2,3,-2,4,-3	bundled-knot-table
braid:224a679eca0918e31dc0b0019e3a86d65d249184d89e69be5d93bb0fa7deb78c	2	5	-1,-2,3,-2,4,3,3,-2,-2,1,-2,3,-2,-4,3,-2	bundled-knot-table
braid:2262f2ffbf8ad32764971c81e37b88a5d9af48b49c473b4a6c3f8fe8955a75f8	2	5	-1,-2,3,-2,-4,3,-2,-2,-2,1,-2,3,3,4,3,-2	bundled-knot-table
braid:2281be5da8a2b70c8a27f18d3bcd24128734e8d248b1835268f25c3599e49a60	2	5	-1,-2,-3,-2,4,3,3,-2,1,-2,3,-4,-3,-2,-2,-3	bundled-knot-table
braid:23f9df08389ba31d92df4a274c66b1064e03b41122e51e394c2e36bd572d6a63	2	5	-1,2,2,3,-4,3,-2,3,-2,1,-2,3,4,3,3,-2	bundled-knot-table
braid:25a280035bdd43461632d491e4d2d8f8e7cfd00141d1b85b65fba3092f5665d0	2	5	-1,-2,-2,3,4,3,-2,-2,3,3,-2,-4,1,-2,3,-2	bundled-knot-table
braid:25f9d04e47b04003590d9c2c2234067e695f3716765968faab54ca523c072647	2	5	-1,2,-3,-4,-3,-3,2,2,-3,2,1,2,-3,2,4,-3	bundled-knot-table
braid:26546858ea8fcadd539b83af0332beb0337baefc5f266a3e93e900ebba12334a	2	5	-1,2,-3,2,-4,3,2,2,-1,2,-3,2,4,-1,-3,2	bundled-knot-table
braid:27854a456df6593c4a3d470e777ca1e05013dde822534d3f341e1040e02e7a2a	2	5	1,-2,-3,-2,4,1,3,3,-2,1,3,1,-4,-2,3,-2	bundled-knot-table
braid:2993e21f201301dabbfbecb4013b197e363810df6c067132d9e142a19c676df1	2	5	-1,2,-3,4,3,3,2,1,2,3,-4,-3,2,-3,-3,2	bundled-knot-table
braid:2afbf57c8b2fa86c5bd24fc6bacda9f538cd638e5391851bb0666a08f5ef13d6	2	5	-1,2,-3,2,4,-1,-3,-1,-1,2,-3,-4,3,2,-1,-1	bundled-knot-table
braid:2b27ee689e127091bf5504a56beba85258283bd850cb04c5767209042a885274	2	5	1,-2,1,3,2,-4,3,-2,1,-2,1,-3,2,4,-3,-2	bundled-knot-table
braid:2b46cb483721c831259ae54b9e77fc3c1d2d6d6874480bc8b279cde469b04ece	2	5	-1,-2,3,4,3,-2,-2,3,-2,1,-2,3,-4,3,-2,3	bundled-knot-table
braid:2c59c939a266c2d17246d06f37ea411e642b8402f9045f86ad7e3a1caa27f79a	2	5	-1,2,-3,2,-3,-3,4,3,2,1,2,3,3,-4,-3,2	bundled-knot-table
braid:2d66eb3044422015ed74558d64e4f206d3637e3133cef48589cca03f69c9b03e	2	5	-1,-2,-2,-2,-3,2,-3,4,-3,2,1,-3,-2,-4,3,-2	bundled-knot-table
braid:2ed907efd99db5a75770d09a7f2bb906c8d12a563928a5abd7b83492c122b071	2	5	1,-2,3,-2,4,-2,1,-3,2,-3,2,-4,-3,-2,-2,-2	bundled-knot-table
braid:2f5f25e4d15fcdb93eb26744f5bc06f9773b08a469f625d7499871ec70eb36fd	2	5	-1,2,3,-4,3,2,1,2,3,4,3,3,2,-3,-3,2	bundled-knot-table
braid:308255856a03f231d8598b29273d8ddf5a79ae0b1768fb45ea2dfd4c088a2e50	2	5	-1,2,-3,-2,3,-4,3,-2,1,-3,2,-3,4,-3,-3,-2	bundled-knot-table
braid:31b07c267e47f45215189aff43470c33e355fcb8514837fb17229baf9b9cc242	2	5	-1,2,-3,2,4,-1,-3,2,-3,-4,3,2,2,-1,-1,2	bundled-knot-table
braid:31d07282d857e8c08e70640b3ff668e31577679129eda52bcaf75bdf4313f6ed	2	5	-1,2,3,2,4,2,-1,-3,2,-3,2,-4,-3,2,2,2	bundled-knot-table
braid:32d783c3e585bd57037ea35f9c38103b443fafcd4039d816d5af06cb91ccb06a	2	5	-1,2,-3,-4,-3,2,1,2,-3,2,4,2,-3,2,-3,2	bundled-knot-table
braid:33049b2cecdcca99f3ed3f426adfc0e76c522294d22424df8886915086169b59	2	5	-1,2,-3,-4,-3,-3,-3,-3,2,1,-3,-2,-3,4,-3,2	bundled-knot-table
braid:338fe6a3f4fbf93286fba83572902122d9d69c04bf531d49cc7f2ba3de23c177	2	5	1,-2,3,-4,3,-2,1,-2,1,-3,-2,4,1,3,-2,3	bundled-knot-table
braid:33c71cfa12c4c6d969aa0af529175362f8c3c46605a1a01022945f3918d941ae	2	5	-1,2,-3,-4,3,2,1,2,2,-3,2,4,-3,2,-3,-3	bundled-knot-table
braid:34664ef279ba5786782be587567aabc1e610c53abce34823ab247a63467a8bf2	2	5	-1,2,3,2,4,3,2,1,2,2,2,2,3,-4,3,2	bundled-knot-table
braid:34a8c5e8c81d3fc958db73d3dae624e5d70f3c540750f140071ca41376f6e126	2	5	-1,2,-3,2,4,-1,-3,-3,-3,2,-3,-4,3,2,2,2	bundled-knot-table
braid:3525b7d6cdf005ead76bc81796aecd27e5f1c1358b19bc89a198808f7a37a714	2	5	-1,2,3,2,-4,3,2,1,2,3,3,4,3,2,2,2	bundled-knot-table
braid:35a8f0c21a22591809164b945a42f49e216a0b57e8653564226748b785c5d607	2	5	-1,2,3,2,4,-1,-3,-1,2,-3,-4,-3,2,2,-1,-1	bundled-knot-table
braid:35ce68f083650fa149c94d955e0c9d4bd9905dd7c7c55a2f19309619a1e6e9b9	2	5	-1,2,3,3,-4,3,-2,1,3,-4,3,-2,3,-4,3,2	bundled-knot-table
braid:35ec238f42667a3a2fc6201859450ad8483d36a3e474dcaf77c86048ec5c18fb	2	5	-1,2,-3,2,4,-1,-3,2,-3,-4,3,2,2,2,2,2	bundled-knot-table
braid:37655e8d02ce8e6dbd1b1bf5d768a2664ad80f8f5f7b86d8ccbf65e88ae72cda	2	5	-1,2,-3,2,4,3,3,2,2,1,2,3,2,-4,-3,2	bundled-knot-table
braid:392d4aee02c8286ead752fb61822a8f25a14577318ea963df11a12c510ff34b5	2	5	-1,-2,3,-4,3,-2,1,-2,-3,4,3,-2,3,-2,3,3	bundled-knot-table
braid:3a3b9283a823bdd9ee83b50eb4a7b6c2fbbe629202b5a859d934a718ece61c79	2	5	-1,2,-3,2,4,-1,3,3,2,2,2,3,2,-4,3,2	bundled-knot-table
braid:3af4248145d7b9f01111b628c88e604a5dbe046d73437c6be6c389033ce2d0be	2	5	-1,-2,3,4,-3,-3,-2,1,-2,3,3,-2,3,-4,3,-2	bundled-knot-table
braid:3b4ff87029f15917da3043151e4ac28776ccd4503a6fd34b6a416d32b4395816	2	5	-1,2,3,2,4,2,2,2,-1,-3,2,-3,2,-4,-3,2	bundled-knot-table
braid:3b97ebe34ef4c9f95bb1a166306bba713c15c2f5aa10224313e1601f7d06a161	2	5	-1,2,-3,4,-3,-3,2,1,2,-3,2,-3,2,-4,-3,2	bundled-knot-table
braid:3cc409f31d81e450c31ae5b9edc1ca7716e78a1cd08fbb94ed78c5883108c06c	2	5	-1,2,2,-3,2,-4,3,2,2,-1,2,-3,2,4,-3,2	bundled-knot-table
braid:3cc880da0680239e360e58e7be33828e1fdc0ef6fedb7735eb50f700f7a06624	2	5	-1,-2,3,-4,3,-2,1,-2,-3,-2,4,-2,-1,2,3,3	bundled-knot-table
braid:3d7e044ff8b714346dae7861b2d2abeed9944f9ae5c44fb3314ce2873eebb28b	2	5	-1,-2,3,4,3,-2,-2,1,3,3,-4,3,-2,3,-2,-2	bundled-knot-table
braid:3dd06f53e33bb1f2b1be475c3a064c60dd86fdedcd8e9d91756c9e0d8939c6ca	2	5	-1,2,-1,2,3,2,4,-1,-3,-1,2,-3,-4,-3,2,-1	bundled-knot-table
braid:3e6a1b6f90a8d2398b5705689a2114c34c5ebc2924555c7b1933cce5ac025bbe	2	5	1,-2,-3,4,3,-2,-2,3,3,-2,-4,1,-2,1,3,-2	bundled-knot-table
braid:3f6c145e5735ecb5e2f5647e91b5901cc47caa7271aeda17ac5278e37ee5313d	2	5	-1,2,-3,2,4,-1,-3,2,-1,-3,-1,-4,2,2,3,2	bundled-knot-table
braid:3fa20c0dbae5cf180d349545e1fbae930af580534be8cc0da58a4a8ea90d0cfb	2	5	-1,2,2,3,2,-4,2,3,2,1,2,-3,4,3,2,3	bundled-knot-table
braid:42270d34ca3bd15cd88a802620d6ad6be42b61d80deb424db1fcde930fea9877	2	5	1,2,-3,-4,3,-2,1,-2,-3,-2,4,-2,1,-2,-3,-3	bundled-knot-table
braid:426996f57a9690169d8d61274ded695cc2cc18eaa87c3f916094a5af288b6776	2	5	-1,2,-3,4,-3,2,1,2,2,-3,2,-4,2,2,-3,2	bundled-knot-table
braid:438f751a955e04a42bd97f26826462fa5f0314277aa60a87aa1bf6b4df7d2461	2	5	-1,2,-3,2,-4,3,3,3,2,1,2,3,3,4,-3,2	bundled-knot-table
braid:45298a993a0296132e5ec312323ae036c6b5c3c0409a81b88c1582e4cf51a283	2	5	-1,2,-3,-4,-3,2,1,2,2,-3,2,-3,4,-3,2,2	bundled-knot-table
braid:459647d5201a605816cf4518704fe0526ba78a15a59dc8eded184bd703a32c14	2	5	-1,-2,3,4,3,-2,-2,1,-2,-2,3,3,-4,3,-2,3	bundled-knot-table
braid:460d186b422b3f6092b15bf4223339d6dda3eb15ec24c33edfa6aa6b149c6a6c	2	5	-1,-2,3,4,3,3,-2,1,2,2,3,-4,3,2,2,2	bundled-knot-table
braid:46405c94d3ab15614ecc20360ce4a0db6b7afc1c62ae3081c8a2467b64894b41	2	5	-1,-2,-2,-2,3,-4,3,-2,3,-2,1,-2,3,4,3,-2	bundled-knot-table
braid:466fbc67e76e50f964bd30ba8f893f75ffea7e3a4ffbe3cb5ec533197f664b80	2	5	-1,2,-3,2,4,2,2,1,-3,2,-3,2,-4,-3,2,-3	bundled-knot-table
braid:46ff9b07699c13501492e651b1c81b8c97c90450b4db9dd8d0d57b02f007c534	2	5	-1,2,-3,2,-4,-1,-3,2,-1,2,2,3,2,4,2,-3	bundled-knot-table
braid:4736cf49b2e49fb2e92542a16e645c3e6648e91ab0f6399962853d47d5ce2245	2	5	-1,-2,3,-4,3,-2,-2,-2,3,-2,1,2,3,4,3,2	bundled-knot-table
braid:47bfb3f8c551fa020303c2ec34dea2467d40dfbcc6b8622b52fba48f7543013c	2	5	-1,-2,-2,3,-2,-4,3,-2,-2,1,-2,3,4,3,3,-2	bundled-knot-table
braid:4897721d0d74b0e691389f71ecec4f89cfc14619ff46df0efbb71d4736592d27	2	5	1,-2,3,-4,3,-2,1,-2,1,-3,-2,4,3,3,3,3	bundled-knot-table
braid:4a06d1cd6722b048c8e102f7a4d5676517ae45b9c3d634c299cad016f4a9e722	2	5	-1,-2,3,4,3,3,-2,1,3,-2,-4,3,3,-2,3,-2	bundled-knot-table
braid:4a435d405598da6ef81330c06a9668bb1eb0e7001d4566df867f6cdfc702fc25	2	5	-1,-2,-2,3,-2,-4,3,-2,-2,1,3,2,3,4,3,2	bundled-knot-table
braid:4d8a4746f69d5cc31e54f76ceae6b705fbf0d41dc4094e61de47e48301846306	2	5	1,-2,-3,-2,4,3,3,-2,1,-2,1,3,-2,-4,3,-2	bundled-knot-table
braid:500d86f6e26af4a25cd7c0de3fc94d6f4665e87555023334a99748ac0bc72e67	2	5	-1,-2,3,4,3,-2,1,-2,3,3,-4,3,-2,3,3,3	bundled-knot-table
braid:503538533e7ba71c40d9d7fec7a7b18f9d2b932fe82e8d52705b063bafd98705	2	5	-1,-2,-2,3,-2,-4,1,3,3,3,3,2,3,4,3,-2	bundled-knot-table
braid:50b670829defc0754ceb8a78aef913866b7a855f9b28c391271f3b931fdfc874	2	5	1,-2,3,-2,1,-2,-3,-2,4,-2,1,3,-2,3,3,-4	bundled-knot-table
braid:50d5f00e3b50dc90f9adc2305529427c47602659ffd56677e63650068db48400	2	5	-1,-2,-3,4,3,3,-2,1,-2,3,-4,-3,-2,-2,-2,-2	bundled-knot-table
braid:51443d6b3c125212bae4e11e2b368b193418c70fe06f5a317eb80b8dd1582c02	2	5	-1,-2,-2,3,4,3,2,-3,2,1,2,3,2,-4,3,2	bundled-knot-table
braid:515261d942b4ecc29db1cca0a06c562187a9aeae6129110f487a213235ebd5be	2	5	-1,2,-3,2,-3,2,-4,3,2,1,3,-2,3,4,3,2	bundled-knot-table
braid:51e1eae5fbdc3757192820b5bbd02c07c1f70b4741b782fb11608b2b02f2b972	2	5	-1,2,2,2,-3,-4,3,2,1,2,-3,4,-3,2,2,-3	bundled-knot-table
braid:5262bf6bf9d82c92983be4baeb5664409c9298e4ebc71076326a4a4dad60915f	2	5	-1,2,-3,-4,3,2,2,-1,2,-3,2,4,-1,2,-3,2	bundled-knot-table
braid:53af3f5913f6a1619d8ab47480b168117bf955585d68bb1343d17dc299525d3e	2	5	-1,2,-3,-4,-3,2,1,2,-3,2,-3,-3,4,-3,2,2	bundled-knot-table
braid:549a66ecd7bb78189fc6eec8db3f3602650340009238fccf6898cd815165647e	2	5	-1,-2,3,-2,1,-2,3,4,3,-2,-2,-2,-2,3,3,-4	bundled-knot-table
braid:54f46c8067d2dfa827170074ce1c87dad946e3b815a3c6118669ffff50c90102	2	5	1,-2,-3,-2,4,1,-2,3,-2,-2,3,3,-2,-4,3,-2	bundled-knot-table
braid:558b306add5a19abae448ad95e283269514d09892700d3c3a52af8bbd412b906	2	5	-1,2,-3,2,4,1,-3,2,-3,2,-4,-3,2,2,2,-3	bundled-knot-table
braid:566f4c09c43b6a8a641bfaa91b6483b7bf7b50e5493a6cf1cbea887b8c92b2ac	2	5	-1,2,-3,4,3,2,1,2,3,3,-4,-3,2,-3,-3,-3	bundled-knot-table
braid:5768f9167cba1b04e47f1d433cfbae705433cbe43b434a26ddbd91411aaa751f	2	5	-1,-2,3,-2,-4,3,-2,1,-2,3,3,4,3,-2,-2,-2	bundled-knot-table
braid:57b8fcc1e7be2dced6ce38a16b48c7b86db32c733df106883774f0713bf8c40e	2	5	-1,2,2,3,-2,1,-2,-3,4,-3,2,-1,-3,2,-3,-4	bundled-knot-table
braid:57ba5978939589de5a14a43c000b909ce31fd4ead08e026a98e92d2927a03b0f	2	5	-1,2,3,4,3,3,2,1,-2,3,-4,3,-2,3,3,-2	bundled-knot-table
braid:5820a4813f30b1727569d92844956d3650ab9e92a9ebec86fb3817fa4c83928a	2	5	-1,-2,-2,3,-4,-3,2,-3,2,1,2,-3,4,3,3,2	bundled-knot-table
braid:58803662d57aa22ced67e19424d2dcfecaa604816b4147caa62f3840dab91e73	2	5	-1,2,-3,4,-3,2,-3,2,1,2,-3,-4,-3,2,-3,2	bundled-knot-table
braid:594380e216de7bbac23c861fd7686aebb369093ffc05d5ef36da96762c49ec35	2	5	-1,-2,3,-2,-4,3,3,-2,-2,1,3,-2,3,4,3,2	bundled-knot-table
braid:5ac293d6a49c81c1bdf575033202c8785242fc4d9d00f16d7540037c11a4d28b	2	5	1,-2,-3,-2,4,1,3,3,-2,3,-2,-4,3,-2,1,1	bundled-knot-table
braid:5adacb601204b39b8cc81a05f15d54b78c9d503eae145affb531d65685ce1fe7	2	5	-1,2,-3,2,2,2,1,2,-3,2,4,-3,2,-3,2,-4	bundled-knot-table
braid:5c86b5abb7f4ef97f305b881955bbfe3754dffa0f0b6d1a3faac0a35efe090a4	2	5	-1,2,-3,2,-4,3,2,1,2,3,3,2,4,2,-3,2	bundled-knot-table
braid:5d9e7c14e7dfd8aa8551656fcd6dfe33b56486eda0bcae2c89d61e1566254511	2	5	-1,2,-3,4,-3,2,1,2,2,-3,2,-4,2,-3,2,-3	bundled-knot-table
braid:5ddb2dcab7f49f0e9605242477ff53cd79793abaa6257c639e2adf299558b838	2	5	-1,2,-3,4,3,2,2,3,3,2,-4,-1,2,-1,3,2	bundled-knot-table
braid:5e093fcaa589b656679a11714d084a1f0d214ecd67f0ccbe13a75505901bd14c	2	5	-1,2,-3,2,4,-1,3,3,-2,-2,-2,3,2,-4,3,2	bundled-knot-table
braid:5e35ad179bee0bdf0e9c7036ce5e47c110be1ee0f24b618d024b27ab594db4ea	2	5	1,-2,-3,-2,4,1,3,3,-2,3,-2,-4,-2,-2,3,-2	bundled-knot-table
braid:5e87f96eeecaa6dc6ec1a3c07b9675390c3fa3cb8853ed328de4f1934d56a9a5	2	5	-1,2,-3,4,-3,2,-3,2,1,2,-3,2,-4,-3,2,-3	bundled-knot-table
braid:5e9173ba2e83731f57ca672b9e6433232ab3b282c55b3be2400d77a3e5ccdbea	2	5	1,-2,-3,-2,4,3,3,-2,-2,1,-2,3,-2,-4,3,-2	bundled-knot-table
braid:60ba97694d26bb65d0c255119d23bc46f7f7c0a07250b34f1aa21904f605b542	2	5	-1,-2,3,4,3,3,-2,1,2,2,2,3,-4,3,2,2	bundled-knot-table
braid:60d4a81c0aad00184478b6734c6347c2f5086de931b8a251c2508fac389fe305	2	5	1,-2,3,-4,3,-2,1,-2,1,-3,2,4,-1,2,3,-2	bundled-knot-table
